,AMAZON,NEW,USED,SALES,LISTPRICE,COUNT_NEW,NEW_FBA,BUY_BOX_SHIPPING,COUNT_REVIEWS,RATING
2019-08-03 17:50:00-04:00,,11.99,11.95,3400.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 00:16:00-04:00,,11.99,11.95,3058.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 03:24:00-04:00,,11.99,11.95,3389.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 04:40:00-04:00,,11.99,11.95,3312.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 07:30:00-04:00,,11.99,11.95,3471.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 09:40:00-04:00,,11.99,11.95,3415.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 18:12:00-04:00,,11.99,11.95,2891.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-04 22:48:00-04:00,,11.99,11.95,3191.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-05 02:44:00-04:00,,11.99,11.95,2943.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-05 05:44:00-04:00,,11.99,11.95,3250.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-05 08:04:00-04:00,,11.99,11.95,3369.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-05 13:16:00-04:00,,11.99,11.95,3334.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-05 14:30:00-04:00,,11.99,11.95,3282.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-05 21:22:00-04:00,,11.99,11.95,3889.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 01:46:00-04:00,,11.99,11.95,3174.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 04:36:00-04:00,,11.99,11.95,3396.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 05:44:00-04:00,,11.99,11.95,3553.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 09:04:00-04:00,,11.99,11.95,3675.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 11:20:00-04:00,,11.99,11.95,3685.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 13:56:00-04:00,,11.99,11.95,2964.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 17:56:00-04:00,,11.99,11.95,2928.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 19:38:00-04:00,,11.99,11.95,3057.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 20:46:00-04:00,,11.99,11.95,3139.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-06 22:30:00-04:00,,11.99,11.95,3064.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 00:04:00-04:00,,11.99,11.95,3187.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 03:26:00-04:00,,11.99,11.95,2842.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 05:24:00-04:00,,11.99,11.95,2981.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 07:14:00-04:00,,11.99,11.95,3014.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 10:16:00-04:00,,11.99,11.95,2985.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 11:56:00-04:00,,11.99,11.95,3119.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 13:56:00-04:00,,11.99,11.95,3190.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 18:56:00-04:00,,11.99,11.95,2915.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-07 21:10:00-04:00,,11.99,11.95,3110.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-08 04:12:00-04:00,,11.99,11.95,2705.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-08 08:04:00-04:00,,11.99,11.95,2949.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-08 14:12:00-04:00,,11.99,11.95,3214.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-08 16:16:00-04:00,,11.99,11.95,3005.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-08 17:20:00-04:00,,11.99,11.95,3109.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-08 22:24:00-04:00,,11.99,11.95,3213.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 05:08:00-04:00,,11.99,11.95,3362.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 06:44:00-04:00,,11.99,11.95,3366.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 08:32:00-04:00,,11.99,11.95,3600.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 11:40:00-04:00,,11.99,11.95,3735.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 18:22:00-04:00,,11.99,11.95,3866.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 19:36:00-04:00,,11.99,11.95,3283.0,16.99,1.0,11.99,11.99,24.0,4.9
2019-08-09 19:38:00-04:00,,11.99,11.95,3283.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-10 05:40:00-04:00,,11.99,11.95,3387.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-10 14:00:00-04:00,,11.99,11.95,3878.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-10 19:28:00-04:00,,11.99,11.95,4143.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-11 03:36:00-04:00,,11.99,11.95,5153.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-11 05:52:00-04:00,,11.99,11.95,4039.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-11 09:32:00-04:00,,11.99,11.95,4313.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-11 11:32:00-04:00,,11.99,11.95,4067.0,16.99,1.0,11.99,11.99,25.0,4.9
2019-08-11 15:54:00-04:00,,11.99,11.95,3724.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-11 16:58:00-04:00,,11.99,11.95,4111.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-11 19:18:00-04:00,,11.99,11.95,3896.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-11 20:56:00-04:00,,11.99,11.95,3983.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-11 23:20:00-04:00,,11.99,11.95,3963.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-12 01:02:00-04:00,,11.99,11.95,4279.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-12 03:54:00-04:00,,11.99,11.95,4030.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-12 05:52:00-04:00,,11.99,11.95,4099.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-12 11:12:00-04:00,,11.99,11.95,4428.0,16.99,1.0,11.99,11.99,26.0,4.9
2019-08-12 12:44:00-04:00,,11.99,11.95,4397.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-12 13:54:00-04:00,,11.99,11.95,4479.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-12 22:28:00-04:00,,11.99,11.95,3701.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-12 23:56:00-04:00,,11.99,11.95,4213.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 02:14:00-04:00,,11.99,11.95,3688.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 03:52:00-04:00,,11.99,11.95,3605.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 05:52:00-04:00,,11.99,11.95,3647.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 08:56:00-04:00,,11.99,11.95,3901.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 13:28:00-04:00,,11.99,11.95,4700.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 14:58:00-04:00,,11.99,11.95,4901.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 20:28:00-04:00,,11.99,11.95,4397.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 21:36:00-04:00,,11.99,11.95,4180.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-13 23:42:00-04:00,,11.99,11.95,3717.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-14 00:44:00-04:00,,11.99,11.95,3619.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-14 05:44:00-04:00,,11.99,11.95,3522.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-14 13:56:00-04:00,,11.99,11.95,4160.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-14 16:12:00-04:00,,11.99,11.95,4195.0,16.99,1.0,11.99,11.99,27.0,4.9
2019-08-14 19:50:00-04:00,,11.99,11.95,4406.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-14 21:40:00-04:00,,11.99,11.95,4705.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-14 23:50:00-04:00,,11.99,11.95,5214.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-15 01:52:00-04:00,,11.99,11.95,5422.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-15 05:50:00-04:00,,11.99,11.95,4614.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-15 06:56:00-04:00,,11.99,11.95,4798.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-15 15:36:00-04:00,,11.99,11.95,3898.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-15 20:40:00-04:00,,11.99,11.95,3861.0,16.99,1.0,11.99,11.99,28.0,4.9
2019-08-16 00:20:00-04:00,,11.99,11.95,3818.0,16.99,1.0,11.99,11.99,29.0,4.9
2019-08-16 05:58:00-04:00,,11.99,11.95,3897.0,16.99,1.0,11.99,11.99,29.0,4.9
2019-08-16 08:18:00-04:00,,11.99,11.95,3861.0,16.99,1.0,11.99,11.99,29.0,4.9
2019-08-16 09:56:00-04:00,,11.99,11.95,4173.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-16 15:24:00-04:00,,11.99,11.95,4496.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-16 18:28:00-04:00,,11.99,11.95,4553.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-16 20:10:00-04:00,,11.99,11.95,4084.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-16 23:20:00-04:00,,11.99,11.95,4712.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 01:00:00-04:00,,11.99,11.95,5276.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 05:50:00-04:00,,11.99,11.95,4935.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 10:00:00-04:00,,11.99,11.95,5314.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 13:40:00-04:00,,11.99,11.95,4334.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 15:40:00-04:00,,11.99,11.95,4741.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 16:32:00-04:00,,11.99,11.95,4697.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-17 23:28:00-04:00,,11.99,11.95,3068.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 01:16:00-04:00,,11.99,11.95,2751.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 03:40:00-04:00,,11.99,11.95,2759.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 05:46:00-04:00,,11.99,11.95,2893.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 06:56:00-04:00,,11.99,11.95,3073.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 09:38:00-04:00,,11.99,11.95,3228.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 12:26:00-04:00,,11.99,11.95,3443.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 19:48:00-04:00,,11.99,11.95,3010.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-18 23:28:00-04:00,,11.99,11.95,2848.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-19 04:36:00-04:00,,11.99,11.95,2454.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-19 05:48:00-04:00,,11.99,11.95,2670.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-19 09:08:00-04:00,,11.99,11.95,2725.0,16.99,1.0,11.99,11.99,30.0,4.9
2019-08-19 10:24:00-04:00,,11.99,11.95,2725.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-19 11:12:00-04:00,,11.99,11.95,2786.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-19 12:48:00-04:00,,11.99,11.95,2708.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-19 16:16:00-04:00,,11.99,11.95,2572.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-19 18:16:00-04:00,,11.99,11.95,2389.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-19 23:32:00-04:00,,11.99,11.95,3202.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-20 04:16:00-04:00,,12.99,11.95,2846.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-20 07:02:00-04:00,,12.99,11.95,2896.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-20 08:00:00-04:00,,12.99,11.95,3027.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-20 11:38:00-04:00,,12.99,11.95,3161.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-20 12:48:00-04:00,,12.99,11.95,2964.0,16.99,1.0,11.99,11.99,31.0,4.8
2019-08-20 13:12:00-04:00,,12.99,11.95,2964.0,16.99,1.0,12.99,12.99,31.0,4.8
2019-08-20 19:52:00-04:00,,12.99,11.95,2929.0,16.99,1.0,12.99,12.99,31.0,4.8
2019-08-20 23:20:00-04:00,,12.99,11.95,2959.0,16.99,1.0,12.99,12.99,31.0,4.8
2019-08-20 23:46:00-04:00,,12.99,11.95,2959.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 01:32:00-04:00,,12.99,11.95,2700.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 04:04:00-04:00,,12.99,11.95,2360.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 05:56:00-04:00,,12.99,11.95,2378.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 09:06:00-04:00,,12.99,11.95,2507.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 11:20:00-04:00,,12.99,11.95,2708.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 15:28:00-04:00,,12.99,11.95,2487.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-21 19:32:00-04:00,,12.99,11.95,2570.0,16.99,1.0,12.99,12.99,32.0,4.8
2019-08-22 01:24:00-04:00,,12.99,11.95,2570.0,16.99,1.0,12.99,12.99,33.0,4.8
2019-08-22 01:50:00-04:00,,12.99,11.95,2720.0,16.99,1.0,12.99,12.99,33.0,4.8
2019-08-22 03:56:00-04:00,,12.99,11.95,2934.0,16.99,1.0,12.99,12.99,33.0,4.8
2019-08-22 05:58:00-04:00,,12.99,11.95,3087.0,16.99,1.0,12.99,12.99,33.0,4.8
2019-08-22 08:08:00-04:00,,12.99,11.95,3049.0,16.99,1.0,12.99,12.99,33.0,4.8
2019-08-22 13:28:00-04:00,,12.99,11.95,3031.0,16.99,1.0,12.99,12.99,33.0,4.8
2019-08-22 15:14:00-04:00,,12.99,11.95,3031.0,16.99,1.0,12.99,12.99,34.0,4.8
2019-08-22 22:24:00-04:00,,12.99,11.95,2507.0,16.99,1.0,12.99,12.99,34.0,4.8
2019-08-23 03:22:00-04:00,,12.99,11.95,2757.0,16.99,1.0,12.99,12.99,34.0,4.8
2019-08-23 06:00:00-04:00,,12.99,11.95,2721.0,16.99,1.0,12.99,12.99,34.0,4.8
2019-08-23 08:16:00-04:00,,12.99,11.95,2654.0,16.99,1.0,12.99,12.99,34.0,4.8
2019-08-23 12:00:00-04:00,,12.99,11.95,2492.0,16.99,1.0,12.99,12.99,34.0,4.8
2019-08-23 13:00:00-04:00,,12.99,11.95,2492.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-23 14:12:00-04:00,,12.99,11.95,2724.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-23 16:44:00-04:00,,12.99,11.95,2932.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-23 21:04:00-04:00,,12.99,11.95,2642.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 00:44:00-04:00,,12.99,11.95,2954.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 05:52:00-04:00,,12.99,11.95,2944.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 10:16:00-04:00,,12.99,11.95,3330.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 12:32:00-04:00,,12.99,11.95,3429.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 14:42:00-04:00,,12.99,11.95,3327.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 17:22:00-04:00,,12.99,11.95,3074.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-24 17:42:00-04:00,,12.99,11.95,3047.0,16.99,1.0,12.99,12.99,35.0,4.8
2019-08-25 02:46:00-04:00,,12.99,11.95,2951.0,16.99,1.0,12.99,12.99,37.0,4.8
2019-08-25 08:00:00-04:00,,12.99,11.95,2738.0,16.99,1.0,12.99,12.99,37.0,4.8
2019-08-25 09:12:00-04:00,,12.99,11.95,2742.0,16.99,1.0,12.99,12.99,37.0,4.8
2019-08-25 16:52:00-04:00,,12.99,11.95,2737.0,16.99,1.0,12.99,12.99,38.0,4.8
2019-08-25 22:52:00-04:00,,12.99,11.95,2285.0,16.99,1.0,12.99,12.99,38.0,4.8
2019-08-26 02:28:00-04:00,,12.99,11.95,2093.0,16.99,1.0,12.99,12.99,38.0,4.8
2019-08-26 06:34:00-04:00,,12.99,11.95,2141.0,16.99,1.0,12.99,12.99,38.0,4.8
2019-08-26 07:36:00-04:00,,12.99,11.95,2003.0,16.99,1.0,12.99,12.99,38.0,4.8
2019-08-26 11:10:00-04:00,,12.99,11.95,2324.0,16.99,1.0,12.99,12.99,38.0,4.8
2019-08-26 17:16:00-04:00,,12.99,11.95,2351.0,16.99,1.0,12.99,12.99,39.0,4.8
2019-08-26 20:44:00-04:00,,12.99,11.95,2446.0,16.99,1.0,12.99,12.99,39.0,4.8
2019-08-26 22:02:00-04:00,,12.99,11.95,2462.0,16.99,1.0,12.99,12.99,39.0,4.8
2019-08-26 23:08:00-04:00,,12.99,11.95,2760.0,16.99,1.0,12.99,12.99,39.0,4.8
2019-08-27 00:58:00-04:00,,12.99,11.95,3112.0,16.99,1.0,12.99,12.99,39.0,4.8
2019-08-27 05:28:00-04:00,,12.99,11.95,2982.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-27 06:36:00-04:00,,12.99,11.95,3098.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-27 12:20:00-04:00,,12.99,11.95,3444.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-27 17:16:00-04:00,,12.99,11.95,3877.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-27 21:32:00-04:00,,12.99,11.95,3604.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-27 23:04:00-04:00,,12.99,11.95,3843.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-28 03:48:00-04:00,,12.99,11.95,3094.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-28 06:04:00-04:00,,12.99,11.95,3006.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-28 09:20:00-04:00,,12.99,11.95,3069.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-28 12:44:00-04:00,,12.99,11.95,3224.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-28 15:00:00-04:00,,12.99,11.95,2534.0,16.99,1.0,12.99,12.99,40.0,4.8
2019-08-28 15:36:00-04:00,,12.99,11.95,2534.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-28 17:32:00-04:00,,12.99,11.95,2902.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 00:50:00-04:00,,12.99,11.95,3016.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 05:28:00-04:00,,12.99,11.95,3216.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 06:48:00-04:00,,12.99,11.95,3376.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 08:52:00-04:00,,12.99,11.95,3481.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 15:34:00-04:00,,12.99,11.95,3206.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 17:20:00-04:00,,12.99,11.95,3088.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 19:04:00-04:00,,12.99,11.95,2983.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 21:00:00-04:00,,12.99,11.95,2970.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-29 23:00:00-04:00,,12.99,11.95,2861.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-30 04:28:00-04:00,,12.99,11.95,2631.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-30 06:24:00-04:00,,12.99,11.95,2812.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-30 07:32:00-04:00,,12.99,11.95,2935.0,16.99,1.0,12.99,12.99,42.0,4.8
2019-08-30 09:56:00-04:00,,12.99,11.95,2935.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-30 11:36:00-04:00,,12.99,11.95,2928.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-30 17:16:00-04:00,,12.99,11.95,2614.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-30 21:02:00-04:00,,12.99,11.95,2912.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-30 22:44:00-04:00,,12.99,11.95,2927.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-31 04:04:00-04:00,,12.99,11.95,3384.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-31 06:34:00-04:00,,12.99,11.95,3680.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-31 12:22:00-04:00,,12.99,11.95,3921.0,16.99,1.0,12.99,12.99,43.0,4.9
2019-08-31 13:50:00-04:00,,12.99,11.95,3921.0,16.99,1.0,12.99,12.99,44.0,4.9
2019-08-31 16:20:00-04:00,,12.99,11.95,3253.0,16.99,1.0,12.99,12.99,44.0,4.9
2019-09-01 06:04:00-04:00,,12.99,11.95,3315.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-01 11:00:00-04:00,,12.99,11.95,2801.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-01 16:22:00-04:00,,12.99,11.95,3255.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-01 18:52:00-04:00,,12.99,11.95,2964.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-01 21:20:00-04:00,,12.99,11.95,2594.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 03:08:00-04:00,,12.99,11.95,2298.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 05:32:00-04:00,,12.99,11.95,2607.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 09:44:00-04:00,,12.99,11.95,2758.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 11:04:00-04:00,,12.99,11.95,2638.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 12:58:00-04:00,,12.99,11.95,2842.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 14:54:00-04:00,,12.99,11.95,2580.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 20:24:00-04:00,,12.99,11.95,2736.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-02 22:40:00-04:00,,12.99,11.95,2477.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 00:24:00-04:00,,12.99,11.95,2735.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 03:38:00-04:00,,12.99,11.95,2502.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 06:04:00-04:00,,12.99,11.95,2308.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 09:16:00-04:00,,12.99,11.95,2452.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 11:48:00-04:00,,12.99,11.95,2729.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 12:56:00-04:00,,12.99,11.95,2689.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 17:36:00-04:00,,12.99,11.95,2205.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 20:24:00-04:00,,12.99,11.95,2308.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-03 23:32:00-04:00,,12.99,11.95,2143.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 01:52:00-04:00,,12.99,11.95,2227.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 04:30:00-04:00,,12.99,11.95,2301.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 05:32:00-04:00,,12.99,11.95,2354.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 08:44:00-04:00,,12.99,11.95,2399.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 10:26:00-04:00,,12.99,11.95,2542.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 16:36:00-04:00,,12.99,11.95,2579.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 18:36:00-04:00,,12.99,11.95,2571.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-04 20:00:00-04:00,,12.99,11.95,2234.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-05 00:06:00-04:00,,12.99,11.95,2154.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-05 02:48:00-04:00,,12.99,11.95,2135.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-05 05:02:00-04:00,,12.99,11.95,2329.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-05 06:34:00-04:00,,12.99,11.95,2380.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-05 08:48:00-04:00,,12.99,11.95,2481.0,16.99,1.0,12.99,12.99,45.0,4.9
2019-09-05 09:20:00-04:00,,12.99,11.95,2481.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-05 12:56:00-04:00,,12.99,11.95,2524.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-05 14:12:00-04:00,,12.99,11.95,2563.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-05 18:36:00-04:00,,12.99,11.95,2205.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-05 22:42:00-04:00,,12.99,11.95,2207.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-05 23:48:00-04:00,,12.99,11.95,1918.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-06 01:10:00-04:00,,12.99,11.95,2064.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-06 03:54:00-04:00,,12.99,11.95,2317.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-06 05:28:00-04:00,,12.99,11.95,2430.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-06 07:40:00-04:00,,12.99,11.95,2570.0,16.99,1.0,12.99,12.99,46.0,4.9
2019-09-06 09:00:00-04:00,,12.99,11.95,2547.0,16.99,1.0,12.99,12.99,46.0,4.9
